Survey,Title,Description,Where is it located.lat,Where is it located.lon,updated,source
Facilities,Govt food facility,Nangal Thakran-SBV (Ved Pandit Khushi Ram),28.8104463,77.0034335,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Nangal Thakran-SBV (Ved Pandit Khushi Ram),28.8104463,77.0034335,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Bawana J. J. Colony No.1 GGSSS,28.8078991,77.0514631,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Bawana J. J. Colony No.1 GGSSS,28.8078991,77.0514631,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"MCD Primary School (Girls) - Bawana JJ Colony B1 Block, Delhi",28.7592184,77.0638218,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"MCD Primary School (Girls) - Bawana JJ Colony B1 Block, Delhi",28.7592184,77.0638218,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Shahabad Dairy- GGSSS,28.7441548,77.1005248,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Shahabad Dairy- GGSSS,28.7441548,77.1005248,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Prahalad Pur-SBV,28.7530834,77.0765999,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Prahalad Pur-SBV,28.7530834,77.0765999,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Pooth Khurd-SKV (Raja RamMohan Roy),28.7655594,77.048092,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Pooth Khurd-SKV (Raja RamMohan Roy),28.7655594,77.048092,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Tikri Khurd- SBV,28.83437,77.12789,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Tikri Khurd- SBV,28.83437,77.12789,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"MCD Primary School (Girls) - Alipur, Delhi",28.7904247,77.1650894,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"MCD Primary School (Girls) - Alipur, Delhi",28.7904247,77.1650894,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Qadipur-GBSSS,28.7743286,77.1704691,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Qadipur-GBSSS,28.7743286,77.1704691,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Adarsh Sr. Sec. School, Libaspur, Delhi-110042",28.752694,77.1490303,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Adarsh Sr. Sec. School, Libaspur, Delhi-110042",28.752694,77.1490303,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Libaspur-GBSSS,28.7490106,77.1431287,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Libaspur-GBSSS,28.7490106,77.1431287,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Nigam Pratibha Vidyalaya (Girls) - Badli, Delhi",28.5367567,77.2140345,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Nigam Pratibha Vidyalaya (Girls) - Badli, Delhi",28.5367567,77.2140345,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"MCD Primary School (Co-ed) - Sec-18 Rohini, Delhi",28.7396968,77.1373208,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"MCD Primary School (Co-ed) - Sec-18 Rohini, Delhi",28.7396968,77.1373208,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"MCD Primary School, Azadpur Colony",28.7126107,77.1781196,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"MCD Primary School, Azadpur Colony",28.7126107,77.1781196,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"MCD Primary School (Boys) - Jahangir Puri D Block, Delhi",28.7301138,77.1610985,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"MCD Primary School (Boys) - Jahangir Puri D Block, Delhi",28.7301138,77.1610985,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"MCD Primary School (Co-ed) - Jahangir Puri, EE Block, Delhi",28.7070752,77.2038977,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"MCD Primary School (Co-ed) - Jahangir Puri, EE Block, Delhi",28.7070752,77.2038977,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Nigam Pratibha Vidyalaya (Co-ed) - Bhalaswa Villagae, Delhi",28.7011596,77.1277336,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Nigam Pratibha Vidyalaya (Co-ed) - Bhalaswa Villagae, Delhi",28.7011596,77.1277336,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Bhola Nath Nagar-SBV (Babu Ram),28.6673058,77.2898272,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Bhola Nath Nagar-SBV (Babu Ram),28.6673058,77.2898272,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Vivek Vihar-GBSS,28.6688173,77.3054186,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Vivek Vihar-GBSS,28.6688173,77.3054186,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Rajgarh Colony-SBV,28.6596119,77.2726749,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Rajgarh Colony-SBV,28.6596119,77.2726749,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Old Seelampur-SKV,28.668379,77.2676989,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Old Seelampur-SKV,28.668379,77.2676989,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Old Seemapuri, Block GH-GGSS",28.6809763,77.3287073,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Old Seemapuri, Block GH-GGSS",28.6809763,77.3287073,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,GGSSS (Mangal Pandey) Vivek Vihar,28.669095,77.318533,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,GGSSS (Mangal Pandey) Vivek Vihar,28.669095,77.318533,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Babu Ram School,28.667705,77.289669,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Babu Ram School,28.667705,77.289669,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Nand Nagri, Block E-SBV",28.6946014,77.313892,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Nand Nagri, Block E-SBV",28.6946014,77.313892,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Nand Nagri, Janta Flats-GBSSS",28.6924289,77.3140061,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Nand Nagri, Janta Flats-GBSSS",28.6924289,77.3140061,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Sunder Nagri- GGSSS,28.693986,77.3216961,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Sunder Nagri- GGSSS,28.693986,77.3216961,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Seemapuri-GBSSS,28.678751,77.3273089,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Seemapuri-GBSSS,28.678751,77.3273089,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Dilshad Garden, Block C-SBV",28.6812185,77.3128114,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Dilshad Garden, Block C-SBV",28.6812185,77.3128114,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"MCD Primary School-Gen. (Co-ed) - Dilshad Garden C-Block, Delhi",28.6792013,77.3090694,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"MCD Primary School-Gen. (Co-ed) - Dilshad Garden C-Block, Delhi",28.6792013,77.3090694,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"East of Loni Road, DDA Flats-GBSSS",28.695711,77.3056383,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"East of Loni Road, DDA Flats-GBSSS",28.695711,77.3056383,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Nigam Pratibha Vidyalaya (Girls) - B-Block , Ashok Nagar , Shahdara , Delhi",28.5367567,77.2140345,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Nigam Pratibha Vidyalaya (Girls) - B-Block , Ashok Nagar , Shahdara , Delhi",28.5367567,77.2140345,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Shahdara, Mansarovar Park, No.1-GBSSS",28.6812115,77.2992805,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Shahdara, Mansarovar Park, No.1-GBSSS",28.6812115,77.2992805,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Shahdara, Mansarovar Park, No.2-GBSSS",28.6810894,77.2990829,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Shahdara, Mansarovar Park, No.2-GBSSS",28.6810894,77.2990829,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"MCD Primary School (Co-ed) - Bhagwanpur Khera, Delhi",28.6864653,77.2939628,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"MCD Primary School (Co-ed) - Bhagwanpur Khera, Delhi",28.6864653,77.2939628,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"MCD Primary School-Gen. (Co-ed) - G.T. Road Shahadra, Delhi",28.6864653,77.2939628,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"MCD Primary School-Gen. (Co-ed) - G.T. Road Shahadra, Delhi",28.6864653,77.2939628,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"MCD Primary School (Co-ed) - H-Block, Naveen Shahadra, Delhi",28.6761928,77.2828969,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"MCD Primary School (Co-ed) - H-Block, Naveen Shahadra, Delhi",28.6761928,77.2828969,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"MCD Primary School-Hindi (Girls) - Seelampur Phase-III, Delhi",28.6640177,77.2711667,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"MCD Primary School-Hindi (Girls) - Seelampur Phase-III, Delhi",28.6640177,77.2711667,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Jafrabad- SBV,28.6833764,77.273831,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Jafrabad- SBV,28.6833764,77.273831,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Vijay Park-GBSSS,28.6966979,77.2759369,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Vijay Park-GBSSS,28.6966979,77.2759369,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Ghonda, No.1-GBSSS",28.6931321,77.2696607,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Ghonda, No.1-GBSSS",28.6931321,77.2696607,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Nigam Pratibha Vidyalaya (Girls) - Jyoti Colony, Durga Puri Chowk, Delhi",28.5367567,77.2140345,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Nigam Pratibha Vidyalaya (Girls) - Jyoti Colony, Durga Puri Chowk, Delhi",28.5367567,77.2140345,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Ambedkar College, Yamuna Vihar",28.700514,77.286927,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Ambedkar College, Yamuna Vihar",28.700514,77.286927,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Babarpur-GBSSS,28.6849498,77.2808108,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Babarpur-GBSSS,28.6849498,77.2808108,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,ARWACHIN SHIKSHA SADAN MIDLE SCHOOL,28.6840729,77.2897484,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,ARWACHIN SHIKSHA SADAN MIDLE SCHOOL,28.6840729,77.2897484,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Nigam Pratibha Vidyalaya (Girls) - Mandoli Ext., Delhi",28.7006805,77.3105085,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Nigam Pratibha Vidyalaya (Girls) - Mandoli Ext., Delhi",28.7006805,77.3105085,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"GBSSS, Kansal Marg, Harsh Vihar",28.7069317,77.3244857,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"GBSSS, Kansal Marg, Harsh Vihar",28.7069317,77.3244857,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"MC Primary School, Nilothi",28.6531727,77.056263,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"MC Primary School, Nilothi",28.6531727,77.056263,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"MCD School, 26-Block, Patel Nagar, New Delhi",28.6560273,77.161561,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"MCD School, 26-Block, Patel Nagar, New Delhi",28.6560273,77.161561,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
